50,0.509008096548794
150,0.510234500384863
250,0.512689183463513
350,0.516375911039734
450,0.521300366875959
550,0.52747019696859
650,0.534895069237264
750,0.543586750136708
850,0.553559199764912
950,0.564828687368454
1050,0.5774139296356
1150,0.591336254743718
1250,0.606619795845958
1350,0.623291718540122
1450,0.641382487942362
1550,0.660926182342129
1650,0.68196086213581
1750,0.704529004941717
1850,0.728678020664045
1950,0.754460864022057
2050,0.781936767029622
2150,0.811172120577615
2250,0.842241543366615
2350,0.875229189035672
2450,0.910230360153369
2550,0.94735352358715
2650,0.986722860389921
2750,1.02848154002534
2850,1.07279600274781
2950,1.11986167331864
3050,1.16991077454342
3150,1.22322331581227
3250,1.28014308017556
3350,1.34110186009965
3450,1.40665813919916
3550,1.4775630732187
3650,1.55488354053531
3750,1.64026264751435
3850,1.73659140834868
3950,1.85048416076624
4050,2.01544129141161
4150,2.12004633608595
4250,2.20030758121028
4350,2.25998903054282
4450,2.29724110786075
4550,2.32671358078573
4650,2.37209334539474
4750,2.43124335967272
4850,2.49938563182022
4950,2.57535519684
5050,2.66015143941318
5150,2.7554150984373
5250,2.86088986904276
5350,2.99344256750777
5450,3.05436924774582
5550,3.08903544705701
5650,3.12093949684351
5750,3.131686386728
5850,3.13846191190947
5950,3.14400845302926
6050,3.14812067908862
6150,3.15026671571895
6250,3.15021649143555
6350,3.1485335441209
6450,3.14597077042299
6550,3.1429772315433
6650,3.13976690059661
6750,3.13644427177973
6850,3.13306494440561
6950,3.12966095967584
7050,3.12625197009742
7150,3.12285059590763
7250,3.11946522331479
7350,3.11610154277229
7450,3.11276347304493
7550,3.1094537182884
7650,3.10617413348223
7750,3.10292595995682
7850,3.09970999142609
7950,3.0965266975811
8050,3.09337628857549
8150,3.0902587864341
8250,3.08717406673157
8350,3.08412189135223
8450,3.08110193431227
8550,3.07811380152254
8650,3.07515704732755
8750,3.07223118489802
8850,3.06933569319989
8950,3.06647002881689
9050,3.06363362977219
9150,3.0608259198849
9250,3.05804631297628
9350,3.05529421590865
9450,3.05256903103871
9550,3.04987015808606
9650,3.04719699554151
9750,3.04454894198929
9850,3.0419253990954
9950,3.0393257657343
10050,3.03674944640838
10150,3.03419584885013
10250,3.03166437947634
10350,3.02915445284026
10450,3.02666548138391
10550,3.02419688234902
10650,3.02174807654386
10750,3.0193184840847
10850,3.01690753027853
10950,3.0145146320512
11050,3.0121392146127
11150,3.00978070517191
11250,3.00743852131588
11350,3.00511208534185
11450,3.0028008095272
11550,3.00050410293836
11650,2.99822137252294
11750,2.99595200854968
11850,2.99369539152261
11950,2.99145089018805
12050,2.98921785196586
12150,2.98699560433139
12250,2.98478344565917
12350,2.98258063789615
12450,2.98038639588266
12550,2.97819987016708
12650,2.97602012429705
12750,2.973846047891
12850,2.97167619992485
12950,2.96950823725515
13050,2.96733654789855
13150,2.96513448865934
13250,2.96226259497016
13350,2.93678488863096
13450,2.89830841327057
13550,2.85318480306989
13650,2.80051391772718
13750,2.74187524652615
13850,2.67854453676389
13950,2.61215424263612
14050,2.54540043269841
14150,2.47902576336213
14250,2.41501515942183
14350,2.3529722682431
14450,2.29361533450567
14550,2.23662587753017
14650,2.18143558753616
14750,2.12794306774392
14850,2.07595986400899
14950,2.02519980851095
15050,1.97547309163662
15150,1.92666260092784
15250,1.87869930245505
15350,1.83162228421406
15450,1.78570203785284
15550,1.74172754222031
15650,1.69944694170755
15750,1.62069933138626
15850,1.53303890641536
15950,1.42851666134532
16050,1.27247565413334
16150,1.16680823026248
16250,1.07784839395812
16350,0.998864729909167
16450,0.926984327258179
16550,0.860618860530572
16650,0.798761595798029
16750,0.740717076061912
16850,0.685975058003253
16950,0.634143730888439
17050,0.584910877882072
17150,0.538019514898716
17250,0.49325151259306
17350,0.450415729839815
17450,0.409338572442264
17550,0.369855470093954
17650,0.331801824102179
17750,0.295001459632211
17850,0.259249054116463
17950,0.224278800804246
18050,0.189698069343077
18150,0.154802609473006
18250,0.117768303734044
18350,0.0754261312621196
18450,0.0369050757413572
18550,0.0109037155624474
18650,0.0021662062847021
18750,0.000848314444798604
18850,0.000488356394859224
18950,0.000328208052707168
19050,0.000240202772589626
19150,0.000185827610366118
19250,0.000149589066849032
19350,0.000124120033035524
19450,0.000105507906488
19550,9.1506025201582e-05
19650,8.07515220060395e-05
19750,7.23927476080632e-05
19850,6.59122514541366e-05
19950,6.10680921298012e-05
